DD HH:MM,Previsão,Medição
20/05/2024 03:35,,2.12
20/05/2024 03:40,,1.9200000000000002
20/05/2024 03:45,,1.9200000000000002
20/05/2024 03:50,,1.84
20/05/2024 03:55,,1.9300000000000002
20/05/2024 04:00,0.17,1.9300000000000002
20/05/2024 04:05,0.17,1.9500000000000002
20/05/2024 04:10,0.17,1.9300000000000002
20/05/2024 04:15,,1.9300000000000002
20/05/2024 04:20,,2.12
20/05/2024 04:25,,2.14
20/05/2024 04:30,,1.9500000000000002
20/05/2024 04:35,,1.9500000000000002
20/05/2024 04:40,,1.94
20/05/2024 04:45,,1.96
20/05/2024 04:50,,1.9500000000000002
20/05/2024 04:55,,1.9500000000000002
20/05/2024 05:00,0.19,1.9700000000000002
20/05/2024 05:05,,1.96
20/05/2024 05:10,,1.9700000000000002
20/05/2024 05:15,,1.9700000000000002
20/05/2024 05:20,,1.9900000000000002
20/05/2024 05:25,,1.9900000000000002
20/05/2024 05:30,,1.98
20/05/2024 05:35,,1.9700000000000002
20/05/2024 05:40,,1.9700000000000002
20/05/2024 05:45,,1.9700000000000002
20/05/2024 05:50,,1.98
20/05/2024 05:55,,1.98
20/05/2024 06:00,0.20,1.98
20/05/2024 06:05,0.20,1.9700000000000002
20/05/2024 06:10,0.20,1.9700000000000002
20/05/2024 06:15,,2.16
20/05/2024 06:20,,1.9700000000000002
20/05/2024 06:25,,1.96
20/05/2024 06:30,,1.9500000000000002
20/05/2024 06:35,,2.14
20/05/2024 06:40,,1.9300000000000002
20/05/2024 06:45,,1.9500000000000002
20/05/2024 06:50,,1.9500000000000002
20/05/2024 06:55,,1.9500000000000002
20/05/2024 07:00,0.21,1.96
20/05/2024 07:05,0.21,1.96
20/05/2024 07:10,0.21,1.9500000000000002
20/05/2024 07:15,0.21,1.9500000000000002
20/05/2024 07:20,,1.9300000000000002
20/05/2024 07:25,,2.14
20/05/2024 07:30,,1.84
20/05/2024 07:35,,1.84
20/05/2024 07:40,,2.12
20/05/2024 07:45,,2.12
20/05/2024 07:50,,1.84
20/05/2024 07:55,,1.84
20/05/2024 08:00,0.22,1.84
20/05/2024 08:05,0.22,1.9500000000000002
20/05/2024 08:10,0.22,1.84
20/05/2024 08:15,0.22,1.9300000000000002
20/05/2024 08:20,,1.84
20/05/2024 08:25,,1.9500000000000002
20/05/2024 08:30,,1.9500000000000002
20/05/2024 08:35,,1.9300000000000002
20/05/2024 08:40,,1.9300000000000002
20/05/2024 08:45,,1.9300000000000002
20/05/2024 08:50,,1.84
20/05/2024 08:55,,1.9300000000000002
20/05/2024 09:00,0.24,1.9300000000000002
20/05/2024 09:05,0.24,2.12
20/05/2024 09:10,0.24,2.12
20/05/2024 09:15,0.24,1.9100000000000001
20/05/2024 09:20,0.24,2.12
20/05/2024 09:25,0.24,1.9300000000000002
20/05/2024 09:30,,1.9300000000000002
20/05/2024 09:35,,2.12
20/05/2024 09:40,,2.14
20/05/2024 09:45,,1.9500000000000002
20/05/2024 09:50,,1.96
20/05/2024 09:55,,1.9500000000000002
20/05/2024 10:00,0.26,1.96
20/05/2024 10:05,0.26,1.96
20/05/2024 10:10,0.26,1.96
20/05/2024 10:15,0.26,1.9500000000000002
20/05/2024 10:20,0.26,1.9700000000000002
20/05/2024 10:25,0.26,1.9500000000000002
20/05/2024 10:30,0.26,1.96
20/05/2024 10:35,,1.9900000000000002
20/05/2024 10:40,,1.98
20/05/2024 10:45,,1.9900000000000002
20/05/2024 10:50,,1.9900000000000002
20/05/2024 10:55,,2.0100000000000002
20/05/2024 11:00,0.28,2.0100000000000002
20/05/2024 11:05,0.28,1.9900000000000002
20/05/2024 11:10,0.28,2.02
20/05/2024 11:15,,2.0100000000000002
20/05/2024 11:20,,2
20/05/2024 11:25,,2
20/05/2024 11:30,,2
20/05/2024 11:35,,2.02
20/05/2024 11:40,,2.02
20/05/2024 11:45,,2.02
20/05/2024 11:50,,2.0300000000000002
20/05/2024 11:55,,2.04
20/05/2024 12:00,0.29,2.0300000000000002
20/05/2024 12:05,,2.04
20/05/2024 12:10,,2.05
20/05/2024 12:15,,2.05
20/05/2024 12:20,,2.04
20/05/2024 12:25,,2.06
20/05/2024 12:30,,2.0300000000000002
20/05/2024 12:35,,2.04
20/05/2024 12:40,,2.04
20/05/2024 12:45,,2.04
20/05/2024 12:50,,2.06
20/05/2024 12:55,,2.06
20/05/2024 13:00,0.29,2.04
20/05/2024 13:05,,2.0300000000000002
20/05/2024 13:10,,2.0300000000000002
20/05/2024 13:15,,2.0300000000000002
20/05/2024 13:20,,2.0300000000000002
20/05/2024 13:25,,2.02
20/05/2024 13:30,,2
20/05/2024 13:35,,2
20/05/2024 13:40,,1.9900000000000002
20/05/2024 13:45,,1.9900000000000002
20/05/2024 13:50,,2
20/05/2024 13:55,,1.9700000000000002
20/05/2024 14:00,0.26,1.96
20/05/2024 14:05,,1.98
20/05/2024 14:10,,1.9700000000000002
20/05/2024 14:15,,1.98
20/05/2024 14:20,,1.98
20/05/2024 14:25,,1.9700000000000002
20/05/2024 14:30,,1.9700000000000002
20/05/2024 14:35,,1.96
20/05/2024 14:40,,1.9500000000000002
20/05/2024 14:45,,1.96
20/05/2024 14:50,,1.9300000000000002
20/05/2024 14:55,,1.9300000000000002
20/05/2024 15:00,0.22,1.9300000000000002
20/05/2024 15:05,,1.9300000000000002
20/05/2024 15:10,,1.9100000000000001
20/05/2024 15:15,,1.9100000000000001
20/05/2024 15:20,,1.8900000000000001
20/05/2024 15:25,,2.09
20/05/2024 15:30,,2.08
20/05/2024 15:35,,2.08
20/05/2024 15:40,,1.8900000000000001
20/05/2024 15:45,,2.08
20/05/2024 15:50,,2.08
20/05/2024 15:55,,1.9100000000000001
20/05/2024 16:00,0.21,1.8900000000000001
20/05/2024 16:05,,1.86
20/05/2024 16:10,,1.8900000000000001
20/05/2024 16:15,,1.9100000000000001
20/05/2024 16:20,,1.9100000000000001
20/05/2024 16:25,,1.9100000000000001
20/05/2024 16:30,,1.9000000000000001
20/05/2024 16:35,,1.9000000000000001
20/05/2024 16:40,,1.9000000000000001
20/05/2024 16:45,,2.1
20/05/2024 16:50,,1.8900000000000001
20/05/2024 16:55,,1.8900000000000001
20/05/2024 17:00,0.21,1.9100000000000001
20/05/2024 17:05,,2.1
20/05/2024 17:10,,1.9000000000000001
20/05/2024 17:15,,2.1
20/05/2024 17:20,,2.08
20/05/2024 17:25,,2.1
20/05/2024 17:30,,1.8900000000000001
20/05/2024 17:35,,2.09
20/05/2024 17:40,,2.1
20/05/2024 17:45,,1.9100000000000001
20/05/2024 17:50,,2.1
20/05/2024 17:55,,2.1
20/05/2024 18:00,0.21,1.87
20/05/2024 18:05,,1.9100000000000001
20/05/2024 18:10,,2.12
20/05/2024 18:15,,2.1
20/05/2024 18:20,,1.9200000000000002
20/05/2024 18:25,,2.12
20/05/2024 18:30,,2.12
20/05/2024 18:35,,1.9300000000000002
20/05/2024 18:40,,2.12
20/05/2024 18:45,,1.9300000000000002
20/05/2024 18:50,,1.9300000000000002
20/05/2024 18:55,,2.12
20/05/2024 19:00,0.20,1.9300000000000002
20/05/2024 19:05,,1.84
20/05/2024 19:10,,1.9300000000000002
20/05/2024 19:15,,1.84
20/05/2024 19:20,,1.9200000000000002
20/05/2024 19:25,,1.9300000000000002
20/05/2024 19:30,,1.84
20/05/2024 19:35,,1.84
20/05/2024 19:40,,1.84
20/05/2024 19:45,,1.9300000000000002
20/05/2024 19:50,,1.9300000000000002
20/05/2024 19:55,,1.9300000000000002
20/05/2024 20:00,0.19,2.12
20/05/2024 20:05,0.19,1.9300000000000002
20/05/2024 20:10,0.19,2.12
20/05/2024 20:15,,2.1
20/05/2024 20:20,,1.9000000000000001
20/05/2024 20:25,,1.8900000000000001
20/05/2024 20:30,,1.8800000000000001
20/05/2024 20:35,,1.8800000000000001
20/05/2024 20:40,,1.9000000000000001
20/05/2024 20:45,,1.8900000000000001
20/05/2024 20:50,,1.87
20/05/2024 20:55,,1.87
20/05/2024 21:00,0.18,1.87
20/05/2024 21:05,0.18,1.87
20/05/2024 21:10,,1.87
20/05/2024 21:15,,1.87
20/05/2024 21:20,,1.8800000000000001
20/05/2024 21:25,,1.8800000000000001
20/05/2024 21:30,,1.8900000000000001
20/05/2024 21:35,,1.8900000000000001
20/05/2024 21:40,,2.08
20/05/2024 21:45,,1.8800000000000001
20/05/2024 21:50,,1.8900000000000001
20/05/2024 21:55,,2.12
20/05/2024 22:00,0.19,1.9000000000000001
20/05/2024 22:05,0.19,1.9100000000000001
20/05/2024 22:10,0.19,1.8900000000000001
20/05/2024 22:15,,1.9000000000000001
20/05/2024 22:20,,2.1
20/05/2024 22:25,,1.9100000000000001
20/05/2024 22:30,,2.1
20/05/2024 22:35,,2.1
20/05/2024 22:40,,1.9100000000000001
20/05/2024 22:45,,2.09
20/05/2024 22:50,,2.1
20/05/2024 23:00,0.20,2.1
20/05/2024 23:05,0.20,1.9300000000000002
20/05/2024 23:10,0.20,2.12
20/05/2024 23:15,0.20,2.12
20/05/2024 23:20,,2.12
20/05/2024 23:25,,1.9100000000000001
20/05/2024 23:30,,1.9300000000000002
20/05/2024 23:35,,1.9100000000000001
20/05/2024 23:40,,1.9200000000000002
20/05/2024 23:45,,1.9200000000000002
20/05/2024 23:50,,1.9200000000000002
20/05/2024 23:55,,2.12
21/05/2024 00:00,0.22,1.9300000000000002
21/05/2024 00:05,,1.9300000000000002
21/05/2024 00:10,,2.12
21/05/2024 00:15,,1.9100000000000001
21/05/2024 00:20,,1.9300000000000002
21/05/2024 00:25,,1.9300000000000002
21/05/2024 00:30,,1.84
21/05/2024 00:35,,1.9300000000000002
21/05/2024 00:40,,1.9300000000000002
21/05/2024 00:45,,1.9300000000000002
21/05/2024 00:50,,1.9200000000000002
21/05/2024 00:55,,1.84
21/05/2024 01:00,0.23,1.84
21/05/2024 01:05,,2.14
21/05/2024 01:10,,1.9500000000000002
21/05/2024 01:15,,1.9500000000000002
21/05/2024 01:20,,1.94
21/05/2024 01:25,,1.9500000000000002
21/05/2024 01:30,,2.14
21/05/2024 01:35,,2.14
21/05/2024 01:40,,2.12
21/05/2024 01:45,,1.9300000000000002
21/05/2024 01:50,,1.9100000000000001
21/05/2024 01:55,,1.9100000000000001
21/05/2024 02:00,0.20,2.12
21/05/2024 02:05,,2.1
21/05/2024 02:10,,1.8900000000000001
21/05/2024 02:15,,1.8900000000000001
21/05/2024 02:20,,1.87
21/05/2024 02:25,,1.86
21/05/2024 02:30,,1.87
21/05/2024 02:35,,1.86
21/05/2024 02:40,,1.85
21/05/2024 02:45,,1.86
21/05/2024 02:50,,1.86
21/05/2024 02:55,,1.83
21/05/2024 03:00,0.16,1.84
21/05/2024 03:05,,1.83
21/05/2024 03:10,,1.83
21/05/2024 03:15,,1.83
21/05/2024 03:20,,1.81
21/05/2024 03:25,,1.8
21/05/2024 03:30,,1.79
21/05/2024 03:35,,1.8
21/05/2024 03:40,,1.78
21/05/2024 03:45,,1.79
21/05/2024 03:50,,1.78
21/05/2024 03:55,,1.77
21/05/2024 04:00,0.13,1.7600000000000002
21/05/2024 04:05,,1.7600000000000002
21/05/2024 04:10,,1.77
21/05/2024 04:15,,1.7400000000000002
21/05/2024 04:20,,1.77
21/05/2024 04:25,,1.77
21/05/2024 04:30,,1.77
21/05/2024 04:35,,1.8
21/05/2024 04:40,,1.81
21/05/2024 04:45,,1.81
21/05/2024 04:50,,1.8
21/05/2024 04:55,,1.81
21/05/2024 05:00,0.13,1.82
21/05/2024 05:05,,1.81
21/05/2024 05:10,,1.83
21/05/2024 05:15,,1.8
21/05/2024 05:20,,1.82
21/05/2024 05:25,,1.82
21/05/2024 05:30,,1.81
21/05/2024 05:35,,1.81
21/05/2024 05:40,,1.79
21/05/2024 05:45,,1.81
21/05/2024 05:50,,1.81
21/05/2024 05:55,,1.81
21/05/2024 06:00,0.15,1.81
21/05/2024 06:05,,1.81
21/05/2024 06:10,,1.8
21/05/2024 06:15,,1.78
21/05/2024 06:20,,1.78
21/05/2024 06:25,,1.77
21/05/2024 06:30,,1.77
21/05/2024 06:35,,1.78
21/05/2024 06:40,,1.79
21/05/2024 06:45,,1.8
21/05/2024 06:50,,1.8
21/05/2024 06:55,,1.8
21/05/2024 07:00,0.16,1.8
21/05/2024 07:05,0.16,1.8
21/05/2024 07:10,0.16,1.79
21/05/2024 07:15,0.16,1.78
21/05/2024 07:20,,1.78
21/05/2024 07:25,,1.78
21/05/2024 07:30,,1.8
21/05/2024 07:35,,1.77
21/05/2024 07:40,,1.77
21/05/2024 07:45,,1.77
21/05/2024 07:50,,1.7600000000000002
21/05/2024 07:55,,1.75
21/05/2024 08:00,0.18,1.73
21/05/2024 08:05,,1.7400000000000002
21/05/2024 08:10,,1.75
21/05/2024 08:15,,1.75
21/05/2024 08:20,,1.75
21/05/2024 08:25,,1.75
21/05/2024 08:30,,1.75
21/05/2024 08:35,,1.78
21/05/2024 08:40,,1.7600000000000002
21/05/2024 08:45,,1.78
21/05/2024 08:50,,1.79
21/05/2024 08:55,,1.77
21/05/2024 09:00,0.21,1.78
21/05/2024 09:05,0.21,1.77
21/05/2024 09:10,0.21,1.78
21/05/2024 09:15,0.21,1.78
21/05/2024 09:20,0.21,1.78
21/05/2024 09:25,,1.79
21/05/2024 09:30,,1.8
21/05/2024 09:35,,1.81
21/05/2024 09:40,,1.8
21/05/2024 09:45,,1.81
21/05/2024 09:50,,1.83
21/05/2024 09:55,,1.84
21/05/2024 10:00,0.24,1.86
21/05/2024 10:05,0.24,1.86
21/05/2024 10:10,0.24,1.85
21/05/2024 10:15,0.24,1.86
21/05/2024 10:20,0.24,1.86
21/05/2024 10:25,0.24,1.87
21/05/2024 10:30,0.24,1.8800000000000001
21/05/2024 10:35,,1.8800000000000001
21/05/2024 10:40,,1.8800000000000001
21/05/2024 10:45,,1.78
21/05/2024 10:50,,1.8800000000000001
21/05/2024 10:55,,1.8900000000000001
21/05/2024 11:00,0.27,1.8900000000000001
21/05/2024 11:05,0.27,1.9100000000000001
21/05/2024 11:10,0.27,1.9200000000000002
21/05/2024 11:15,,1.9300000000000002
21/05/2024 11:20,,1.84
21/05/2024 11:25,,1.9500000000000002
21/05/2024 11:30,,1.9300000000000002
21/05/2024 11:35,,1.9700000000000002
21/05/2024 11:40,,1.9700000000000002
21/05/2024 11:45,,1.98
21/05/2024 11:50,,1.98
21/05/2024 11:55,,1.96
21/05/2024 12:00,0.29,1.9700000000000002
21/05/2024 12:05,,1.9500000000000002
21/05/2024 12:10,,1.9700000000000002
21/05/2024 12:15,,1.96
21/05/2024 12:20,,1.9700000000000002
21/05/2024 12:25,,1.98
21/05/2024 12:30,,2
21/05/2024 12:35,,2
21/05/2024 12:40,,2.0100000000000002
21/05/2024 12:45,,2.0300000000000002
21/05/2024 12:50,,2.04
21/05/2024 12:55,,2.0300000000000002
21/05/2024 13:00,0.31,2.02
21/05/2024 13:05,,2.0100000000000002
21/05/2024 13:10,,2.0100000000000002
21/05/2024 13:15,,2.02
21/05/2024 13:20,,2.0100000000000002
21/05/2024 13:25,,2
21/05/2024 13:30,,1.9900000000000002
21/05/2024 13:35,,1.98
21/05/2024 13:40,,1.98
21/05/2024 13:45,,1.9700000000000002
21/05/2024 13:50,,1.9700000000000002
21/05/2024 13:55,,1.9500000000000002
21/05/2024 14:00,0.29,1.9500000000000002
21/05/2024 14:10,,1.96
21/05/2024 14:20,,2.12
21/05/2024 14:25,,1.9100000000000001
21/05/2024 14:30,,2.1
21/05/2024 14:35,,2.1
21/05/2024 14:40,,2.1
21/05/2024 14:45,,2.08
21/05/2024 14:50,,1.8800000000000001
21/05/2024 14:55,,1.87
21/05/2024 15:00,0.25,1.84
21/05/2024 15:05,,1.85
21/05/2024 15:10,,1.84
21/05/2024 15:15,,1.84
21/05/2024 15:20,,1.84
21/05/2024 15:25,,1.83
21/05/2024 15:30,,1.82
21/05/2024 15:35,,1.81
21/05/2024 15:40,,1.82
21/05/2024 15:45,,1.8
21/05/2024 15:50,,1.8
21/05/2024 15:55,,1.79
21/05/2024 16:00,0.23,1.8
21/05/2024 16:05,,1.8
21/05/2024 16:10,,1.81
21/05/2024 16:15,,1.78
21/05/2024 16:20,,1.81
21/05/2024 16:25,,1.82
21/05/2024 16:30,,1.83
21/05/2024 16:35,,1.82
21/05/2024 16:40,,1.81
21/05/2024 16:45,,1.82
21/05/2024 16:50,,1.84
21/05/2024 16:55,,1.83
21/05/2024 17:00,0.23,1.81
21/05/2024 17:05,,1.85
21/05/2024 17:10,,1.84
21/05/2024 17:15,,1.85
21/05/2024 17:20,,1.87
21/05/2024 17:25,,1.85
21/05/2024 17:30,,1.83
21/05/2024 17:35,,1.85
21/05/2024 17:40,,1.87
21/05/2024 17:45,,1.87
21/05/2024 17:50,,1.8900000000000001
21/05/2024 17:55,,1.8900000000000001
21/05/2024 18:00,0.25,1.9300000000000002
21/05/2024 18:05,,1.9300000000000002
21/05/2024 18:10,,1.9300000000000002
21/05/2024 18:15,,2.12
21/05/2024 18:20,,1.9300000000000002
21/05/2024 18:25,,1.9300000000000002
21/05/2024 18:30,,1.9100000000000001
21/05/2024 18:35,,1.9100000000000001
21/05/2024 18:40,,1.84
21/05/2024 18:45,,1.9500000000000002
21/05/2024 18:50,,1.9300000000000002
21/05/2024 18:55,,1.9300000000000002
21/05/2024 19:00,0.25,1.9100000000000001
21/05/2024 19:05,,1.9100000000000001
21/05/2024 19:10,,1.9100000000000001
21/05/2024 19:15,,1.8900000000000001
21/05/2024 19:20,,1.8900000000000001
21/05/2024 19:25,,1.84
21/05/2024 19:30,,1.86
21/05/2024 19:35,,1.87
21/05/2024 19:40,,1.8900000000000001
21/05/2024 19:45,,1.8900000000000001
21/05/2024 19:50,,1.8900000000000001
21/05/2024 19:55,,1.8900000000000001
21/05/2024 20:00,0.24,1.9300000000000002
21/05/2024 20:05,0.24,2.12
21/05/2024 20:10,0.24,1.9100000000000001
21/05/2024 20:15,,2.1
21/05/2024 20:20,,1.9000000000000001
21/05/2024 20:25,,1.8900000000000001
21/05/2024 20:30,,1.9100000000000001
21/05/2024 20:35,,1.9000000000000001
21/05/2024 20:40,,1.8900000000000001
21/05/2024 20:45,,1.86
21/05/2024 20:50,,1.86
21/05/2024 20:55,,1.87
21/05/2024 21:00,0.22,1.82
21/05/2024 21:05,0.22,1.87
21/05/2024 21:10,,1.8900000000000001
21/05/2024 21:15,,1.8900000000000001
21/05/2024 21:20,,1.9100000000000001
21/05/2024 21:25,,1.9100000000000001
21/05/2024 21:30,,1.8900000000000001
21/05/2024 21:35,,1.87
21/05/2024 21:40,,1.8900000000000001
21/05/2024 21:45,,1.86
21/05/2024 21:50,,1.87
21/05/2024 21:55,,1.87
21/05/2024 22:00,0.21,1.86
21/05/2024 22:05,0.21,1.86
21/05/2024 22:10,,1.86
21/05/2024 22:20,,1.83
21/05/2024 22:25,,1.85
21/05/2024 22:30,,1.85
21/05/2024 22:35,,1.85
21/05/2024 22:40,,1.83
21/05/2024 22:45,,1.86
21/05/2024 23:00,0.20,1.84
21/05/2024 23:05,,1.83
21/05/2024 23:10,,1.84
21/05/2024 23:15,,1.83
21/05/2024 23:20,,1.85
21/05/2024 23:25,,1.85
21/05/2024 23:30,,1.84
21/05/2024 23:35,,1.86
21/05/2024 23:40,,1.85
21/05/2024 23:45,,1.86
21/05/2024 23:50,,1.86
21/05/2024 23:55,,1.87
22/05/2024 00:00,0.21,1.87
22/05/2024 00:05,,1.85
22/05/2024 00:10,,1.87
22/05/2024 00:15,,1.78
22/05/2024 00:20,,1.85
22/05/2024 00:25,,1.85
22/05/2024 00:30,,1.8800000000000001
22/05/2024 00:35,,1.9000000000000001
22/05/2024 00:40,,1.9100000000000001
22/05/2024 00:45,,1.9100000000000001
22/05/2024 00:50,,1.9200000000000002
22/05/2024 00:55,,1.84
22/05/2024 01:00,0.22,1.96
22/05/2024 01:05,,1.96
22/05/2024 01:10,,1.9500000000000002
22/05/2024 01:15,,1.98
22/05/2024 01:20,,1.9700000000000002
22/05/2024 01:25,,1.9900000000000002
22/05/2024 01:30,,1.9900000000000002
22/05/2024 01:35,,2.0300000000000002
22/05/2024 01:40,,2.02
22/05/2024 01:45,,2.02
22/05/2024 01:50,,2.0100000000000002
22/05/2024 01:55,,1.9900000000000002
22/05/2024 02:00,0.21,1.9700000000000002
22/05/2024 02:05,0.21,1.96
22/05/2024 02:10,0.21,1.96
22/05/2024 02:15,,1.9700000000000002
22/05/2024 02:20,,1.9700000000000002
22/05/2024 02:25,,1.9700000000000002
22/05/2024 02:30,,1.9900000000000002
22/05/2024 02:35,,1.9700000000000002
22/05/2024 02:40,,1.96
22/05/2024 02:45,,1.84
22/05/2024 02:50,,1.9100000000000001
22/05/2024 02:55,,1.9300000000000002
22/05/2024 03:00,0.16,1.9000000000000001
22/05/2024 03:05,,2.09
22/05/2024 03:10,,1.9200000000000002
22/05/2024 03:15,,1.9500000000000002
22/05/2024 03:20,,1.9300000000000002
22/05/2024 03:25,,1.8900000000000001
22/05/2024 03:30,,1.9100000000000001
22/05/2024 03:35,,1.8800000000000001
22/05/2024 03:40,,1.87
22/05/2024 03:45,,1.84
22/05/2024 03:50,,1.83
22/05/2024 03:55,,1.81
22/05/2024 04:00,0.12,1.82
22/05/2024 04:05,0.12,1.85
22/05/2024 04:10,0.12,1.86
22/05/2024 04:15,,1.86
22/05/2024 04:20,,1.8800000000000001
22/05/2024 04:25,,1.87
22/05/2024 04:30,,1.8900000000000001
22/05/2024 04:35,,1.87
22/05/2024 04:40,,1.87
22/05/2024 04:45,,1.9100000000000001
22/05/2024 04:50,,1.87
22/05/2024 04:55,,1.87
22/05/2024 05:00,0.10,2.1
22/05/2024 05:05,,2.1
22/05/2024 05:10,,1.8900000000000001
22/05/2024 05:15,,2.08
22/05/2024 05:20,,1.87
22/05/2024 05:25,,2.09
22/05/2024 05:30,,1.9000000000000001
22/05/2024 05:35,,1.87
22/05/2024 05:40,,1.84
22/05/2024 05:45,,1.86
22/05/2024 05:50,,1.81
22/05/2024 05:55,,1.81
22/05/2024 06:00,0.11,1.78
22/05/2024 06:05,,1.79
22/05/2024 06:10,,1.82
22/05/2024 06:15,,1.8
22/05/2024 06:20,,1.84
22/05/2024 06:25,,1.85
22/05/2024 06:30,,1.8800000000000001
22/05/2024 06:35,,1.8800000000000001
22/05/2024 06:40,,1.8900000000000001
22/05/2024 06:45,,1.9100000000000001
22/05/2024 06:50,,1.9100000000000001
22/05/2024 06:55,,1.9300000000000002
22/05/2024 07:00,0.12,1.9300000000000002
22/05/2024 07:05,0.12,1.9500000000000002
22/05/2024 07:10,0.12,1.9900000000000002
22/05/2024 07:15,0.12,2
22/05/2024 07:20,,2.04
22/05/2024 07:25,,2.04
22/05/2024 07:30,,2.0300000000000002
22/05/2024 07:35,,2.02
22/05/2024 07:40,,1.98
22/05/2024 07:45,,1.96
22/05/2024 07:50,,1.9300000000000002
22/05/2024 07:55,,1.9500000000000002
22/05/2024 08:00,0.14,1.9300000000000002
22/05/2024 08:05,,1.96
22/05/2024 08:10,,1.98
22/05/2024 08:15,,2.0100000000000002
22/05/2024 08:20,,2.05
22/05/2024 08:25,,2.1
22/05/2024 08:30,,2.1
22/05/2024 08:35,,2.1
22/05/2024 08:40,,2.1
22/05/2024 08:45,,2.0700000000000003
22/05/2024 08:50,,2.04
22/05/2024 08:55,,2.04
22/05/2024 09:00,0.17,2.06
22/05/2024 09:05,0.17,2.0700000000000003
22/05/2024 09:10,0.17,2.04
22/05/2024 09:15,0.17,2.08
22/05/2024 09:20,0.17,2.1
22/05/2024 09:25,,2.1
22/05/2024 09:30,,2.09
22/05/2024 09:35,,2.09
22/05/2024 09:40,,2.08
22/05/2024 09:45,,2.08
22/05/2024 09:50,,2.08
22/05/2024 09:55,,2.1
22/05/2024 10:00,0.20,2.14
22/05/2024 10:05,0.20,2.12
22/05/2024 10:10,0.20,2.16
22/05/2024 10:15,0.20,2.14
22/05/2024 10:20,0.20,2.13
22/05/2024 10:25,0.20,2.16
22/05/2024 10:30,0.20,2.18
22/05/2024 10:35,,2.16
22/05/2024 10:40,,2.17
22/05/2024 10:45,,2.2
22/05/2024 10:50,,2.19
22/05/2024 10:55,,2.2
22/05/2024 11:00,0.24,2.18
22/05/2024 11:05,0.24,2.18
22/05/2024 11:10,0.24,2.2
22/05/2024 11:15,,2.2
22/05/2024 11:20,,2.2
22/05/2024 11:25,,2.19
22/05/2024 11:30,,2.1500000000000004
22/05/2024 11:35,,2.18
22/05/2024 11:40,,2.19
22/05/2024 11:45,,2.17
22/05/2024 11:50,,2.18
22/05/2024 11:55,,2.19
22/05/2024 12:00,0.27,2.19
22/05/2024 12:05,,2.2
22/05/2024 12:10,,2.21
22/05/2024 12:15,,2.24
22/05/2024 12:20,,2.12
22/05/2024 12:25,,2.25
22/05/2024 12:30,,2.25
22/05/2024 12:35,,2.27
22/05/2024 12:40,,2.24
22/05/2024 12:45,,2.27
22/05/2024 12:50,,2.2600000000000002
22/05/2024 12:55,,2.27
22/05/2024 13:00,0.30,2.27
22/05/2024 13:05,,2.27
22/05/2024 13:10,,2.27
22/05/2024 13:15,,2.27
22/05/2024 13:20,,2.2800000000000002
22/05/2024 13:25,,2.29
22/05/2024 13:30,,2.29
22/05/2024 13:35,,2.31
22/05/2024 13:40,,2.34
22/05/2024 13:45,,2.35
22/05/2024 13:50,,2.34
22/05/2024 13:55,,2.33
22/05/2024 14:00,0.31,2.33
22/05/2024 14:05,,2.35
22/05/2024 14:10,,2.33
22/05/2024 14:15,,2.33
22/05/2024 14:20,,2.3200000000000003
22/05/2024 14:25,,2.31
22/05/2024 14:30,,2.31
22/05/2024 14:35,,2.3
22/05/2024 14:40,,2.31
22/05/2024 14:45,,2.31
22/05/2024 14:50,,2.31
22/05/2024 14:55,,2.3
22/05/2024 15:00,0.28,2.3
22/05/2024 15:05,,2.31
22/05/2024 15:10,,2.3
22/05/2024 15:15,,2.2800000000000002
22/05/2024 15:20,,2.2800000000000002
22/05/2024 15:25,,2.2800000000000002
22/05/2024 15:30,,2.2600000000000002
22/05/2024 15:35,,2.2800000000000002
22/05/2024 15:40,,2.29
22/05/2024 15:45,,2.27
22/05/2024 15:50,,2.27
22/05/2024 15:55,,2.25
22/05/2024 16:00,0.24,2.29
22/05/2024 16:05,,2.2800000000000002
22/05/2024 16:10,,2.2800000000000002
22/05/2024 16:15,,2.27
22/05/2024 16:20,,2.27
22/05/2024 16:25,,2.2800000000000002
22/05/2024 16:30,,2.29
22/05/2024 16:35,,2.25
22/05/2024 16:40,,2.25
22/05/2024 16:45,,2.25
22/05/2024 16:50,,2.24
22/05/2024 16:55,,2.25
22/05/2024 17:00,0.24,2.23
22/05/2024 17:05,,2.22
22/05/2024 17:10,,2.24
22/05/2024 17:15,,2.24
22/05/2024 17:20,,2.24
22/05/2024 17:25,,2.23
22/05/2024 17:30,,2.2600000000000002
22/05/2024 17:35,,2.3
22/05/2024 17:40,,2.29
22/05/2024 17:45,,2.27
22/05/2024 17:50,,2.2600000000000002
22/05/2024 17:55,,2.2600000000000002
22/05/2024 18:00,0.27,2.25
22/05/2024 18:05,,2.27
22/05/2024 18:10,,2.29
22/05/2024 18:15,,2.31
22/05/2024 18:20,,2.3
22/05/2024 18:25,,2.31
22/05/2024 18:30,,2.3200000000000003
22/05/2024 18:35,,2.3200000000000003
22/05/2024 18:40,,2.3
22/05/2024 18:45,,2.3200000000000003
22/05/2024 18:50,,2.3200000000000003
22/05/2024 18:55,,2.33
22/05/2024 19:00,0.30,2.33
22/05/2024 19:05,,2.35
22/05/2024 19:10,,2.39
22/05/2024 19:15,,2.39
22/05/2024 19:20,,2.38
22/05/2024 19:25,,2.38
